000979	中弘股份	SZ	460794.0
000980	金马股份	SZ	52814.0
000981	银亿股份	SZ	257432.0
000982	中银绒业	SZ	129393.0
000983	西山煤电	SZ	315117.0
000985	大庆华科	SZ	12964.0
000987	广州友谊	SZ	35871.2
000988	华工科技	SZ	89111.6
000989	九 芝 堂	SZ	21410.5
000990	诚志股份	SZ	29702.8
000993	闽东电力	SZ	37300.0
000995	*ST皇台	SZ	17740.4
000996	中国中期	SZ	23000.0
000997	新 大 陆	SZ	92166.7
000998	隆平高科	SZ	83065.3
000999	华润三九	SZ	97774.2
001696	宗申动力	SZ	88823.4
001896	豫能控股	SZ	66192.1
001979	招商蛇口	SZ	189945.0
002001	新 和 成	SZ	107303.0
002002	鸿达兴业	SZ	38744.9
002003	伟星股份	SZ	35530.8
002004	华邦健康	SZ	126265.0
002005	德豪润达	SZ	116555.0
002006	精功科技	SZ	29411.1
002007	华兰生物	SZ	50128.5
002008	大族激光	SZ	98120.7
002009	天奇股份	SZ	25991.2
002010	传化股份	SZ	41283.3
002011	盾安环境	SZ	83981.6
002012	凯恩股份	SZ	46762.6
002013	中航机电	SZ	38071.6
002014	永新股份	SZ	32323.2
002015	*ST霞客	SZ	38236.5
002016	世荣兆业	SZ	64609.6
002017	东信和平	SZ	33980.7
002018	华信国际	SZ	47017.1
002019	亿帆鑫富	SZ	19412.6
002020	京新药业	SZ	23164.5
002021	中捷资源	SZ	56781.5
002022	科华生物	SZ	38011.6
002023	海特高新	SZ	57646.0
002024	苏宁云商	SZ	501782.0
002025	航天电器	SZ	42878.5
002026	山东威达	SZ	35413.4
002027	七喜控股	SZ	20489.3
002028	思源电气	SZ	47457.9
002029	七 匹 狼	SZ	75538.7
002030	达安基因	SZ	63653.1
002031	巨轮智能	SZ	66987.6
002032	苏 泊 尔	SZ	46746.1
002033	丽江旅游	SZ	42268.5
002034	美 欣 达	SZ	6081.87
002035	华帝股份	SZ	33480.2
002036	汉麻产业	SZ	25587.3
002037	久联发展	SZ	32736.8
002038	双鹭药业	SZ	56701.9
002039	黔源电力	SZ	30537.4
002040	南 京 港	SZ	24587.2
002041	登海种业	SZ	87386.2
002042	华孚色纺	SZ	83148.3
002043	兔 宝 宝	SZ	46952.9
002044	美年健康	SZ	27782.0
002045	国光电器	SZ	41523.9
002046	轴研科技	SZ	34056.6
002047	宝鹰股份	SZ	68245.6
002048	宁波华翔	SZ	46039.2
002049	同方国芯	SZ	59257.7
002050	三花股份	SZ	151744.0
002051	中工国际	SZ	76453.5
002052	同洲电子	SZ	55682.7
002053	云南盐化	SZ	18585.1
002054	德美化工	SZ	31571.5
002055	得润电子	SZ	40297.6
002056	横店东磁	SZ	41081.5
002057	中钢天源	SZ	19938.2
002058	威 尔 泰	SZ	14340.8
002059	云南旅游	SZ	52243.3
002060	粤 水 电	SZ	60106.2
002061	江山化工	SZ	40887.8
002062	宏润建设	SZ	67038.5
002063	远光软件	SZ	52017.1
002064	华峰氨纶	SZ	151339.0
002065	东华软件	SZ	133773.0
002066	瑞泰科技	SZ	23100.0
002067	景兴纸业	SZ	96052.6
002068	黑猫股份	SZ	60706.0
002069	獐 子 岛	SZ	68079.0
002070	众和股份	SZ	56586.6
002071	长城影视	SZ	31393.6
002072	凯瑞德	SZ	17600.0
002073	软控股份	SZ	62288.6
002074	国轩高科	SZ	22154.0
002075	沙钢股份	SZ	220677.0
002076	雪 莱 特	SZ	18208.4
002077	大港股份	SZ	25200.0
002078	太阳纸业	SZ	198604.0
002079	苏州固锝	SZ	72548.1
002080	中材科技	SZ	40000.0
002081	金 螳 螂	SZ	167890.0
002082	栋梁新材	SZ	19223.4
002083	孚日股份	SZ	84472.7
002084	海鸥卫浴	SZ	40455.6
002085	万丰奥威	SZ	82774.1
002086	东方海洋	SZ	23780.8
002087	新野纺织	SZ	51961.8
002088	鲁阳节能	SZ	13347.8
002089	新 海 宜	SZ	47649.3
002090	金智科技	SZ	19137.7
002091	江苏国泰	SZ	34938.5
002092	中泰化学	SZ	124247.0
002093	国脉科技	SZ	85291.2
002094	青岛金王	SZ	32184.2
002095	生 意 宝	SZ	25136.0
002096	南岭民爆	SZ	37074.7
002097	山河智能	SZ	62939.2
002098	浔兴股份	SZ	31000.0
